event_id,year,month,state,event_type,cz_type,deaths_direct,deaths_indirect,injuries_direct,injuries_indirect,damage_property_usd,damage_crops_usd,magnitude,magnitude_type,tor_f_scale,begin_lat,begin_lon,duration_hours,state_population,state_real_gdp_musd
1241272,2025,4,Kansas,Hail,C,0,0,0,0,,,1.75,,,39.1023,-101.0513,0.0,2977220.0,185144.0
1241476,2025,4,South Dakota,Drought,Z,0,0,0,0,0.0,0.0,,,,,,672.0,935094.0,58515.2
1241497,2025,4,South Dakota,Drought,Z,0,0,0,0,0.0,0.0,,,,,,168.0,935094.0,58515.2
1241622,2025,4,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,60.0,EG,,38.61,-89.43,0.0,12719141.0,913681.4
1241668,2025,4,Indiana,Flash Flood,C,0,0,0,0,500000.0,0.0,,,,39.2561,-86.3293,4.0,6973333.0,422438.7
1241783,2025,4,Missouri,Tornado,C,0,0,0,0,0.0,0.0,,,EF0,37.8737,-91.1336,0.02,6270541.0,357965.8
1241786,2025,4,Missouri,Tornado,C,0,0,0,0,685000.0,0.0,,,EF3,37.8895,-91.0961,0.42,6270541.0,357965.8
1241873,2025,4,Illinois,Tornado,C,0,0,0,0,8000.0,0.0,,,EF0,38.7828,-89.1919,0.13,12719141.0,913681.4
1241934,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,52.0,EG,,40.89,-78.24,0.0,13059432.0,818787.5
1242024,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,8000.0,0.0,61.0,EG,,40.47,-78.02,0.0,13059432.0,818787.5
1242533,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,53.0,MG,,38.64,-92.57,0.0,6270541.0,357965.8
1242640,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,61.0,EG,,40.5973,-77.5777,0.0,13059432.0,818787.5
1242643,2025,4,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,38.2979,-83.2543,2.3,4606864.0,233243.1
1242649,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,61.0,EG,,40.6267,-77.2893,0.0,13059432.0,818787.5
1242657,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,80000.0,0.0,70.0,EG,,41.04,-77.29,0.0,13059432.0,818787.5
1242668,2025,4,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,38.395,-82.9409,31.25,4606864.0,233243.1
1242686,2025,4,New Mexico,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,2125498.0,120851.9
1242704,2025,4,Lake Michigan,Marine High Wind,Z,0,0,0,0,0.0,0.0,57.0,MG,,41.92,-87.57,0.0,,
1242707,2025,4,Wisconsin,Hail,C,0,0,0,0,0.0,0.0,0.75,,,45.24,-87.99,0.02,5972787.0,359603.1
1243055,2025,4,Ohio,Hail,C,0,0,0,0,0.0,0.0,2.0,,,39.93,-82.48,0.03,11900510.0,734365.1
1243061,2025,4,Ohio,Tornado,C,0,0,0,0,40000.0,0.0,,,EF0,39.5725,-84.1612,0.02,11900510.0,734365.1
1243094,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,50.0,EG,,39.08,-84.3,0.03,11900510.0,734365.1
1243111,2025,4,Ohio,Tornado,C,0,0,0,0,25000.0,0.0,,,EF0,39.225,-83.836,0.02,11900510.0,734365.1
1243181,2025,4,Texas,Hail,C,0,0,0,0,,,5.2,,,34.2593,-101.2408,0.85,31709821.0,2277203.3
1243260,2025,4,Ohio,Flood,C,0,0,0,0,0.0,0.0,,,,39.56,-81.42,48.33,11900510.0,734365.1
1243309,2025,4,Ohio,Flood,C,0,0,0,0,0.0,0.0,,,,39.2108,-82.5593,4.33,11900510.0,734365.1
1243440,2025,4,Texas,High Wind,Z,0,0,0,0,,0.0,62.0,MG,,,,0.75,31709821.0,2277203.3
1243620,2025,4,Ohio,Hail,C,0,0,0,0,0.0,0.0,0.75,,,40.46,-80.61,0.0,11900510.0,734365.1
1243718,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,55.0,EG,,40.11,-80.64,0.0,1766147.0,83170.7
1243914,2025,4,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,38.5262,-91.0235,17.42,6270541.0,357965.8
1243949,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,33.4764,-101.8654,0.0,31709821.0,2277203.3
1244170,2025,4,Georgia,Thunderstorm Wind,C,0,0,0,0,25000.0,0.0,50.0,EG,,31.59,-83.16,0.0,11302748.0,710412.3
1244176,2025,4,Florida,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,MG,,30.1,-84.19,0.0,23462518.0,1393837.1
1244177,2025,4,Georgia,Tornado,C,0,0,0,0,5000.0,0.0,,,EF0,31.295,-85.0439,0.17,11302748.0,710412.3
1244225,2025,4,Kansas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,38.58,-100.76,0.0,2977220.0,185144.0
1244265,2025,4,Kansas,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,39.03,-97.6,0.02,2977220.0,185144.0
1244281,2025,4,Kansas,Hail,C,0,0,0,0,,,1.25,,,39.3,-96.83,0.02,2977220.0,185144.0
1244320,2025,4,Kansas,Hail,C,0,0,0,0,,,1.0,,,39.19,-95.53,0.02,2977220.0,185144.0
1244367,2025,4,Kansas,Thunderstorm Wind,C,0,0,0,0,,,59.0,MG,,39.22,-96.34,0.02,2977220.0,185144.0
1244426,2025,4,California,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,22.0,39355309.0,3388904.8
1244479,2025,4,Kansas,Dense Fog,Z,0,0,0,0,0.0,0.0,,,,,,0.0,2977220.0,185144.0
1244509,2025,4,Texas,Thunderstorm Wind,C,0,0,0,0,250000.0,0.0,70.0,EG,,30.89,-102.88,0.33,31709821.0,2277203.3
1244536,2025,4,Florida,Hail,C,0,0,0,0,0.0,0.0,1.75,,,29.69,-82.39,0.0,23462518.0,1393837.1
1244599,2025,4,Texas,Tornado,C,0,0,0,0,0.0,0.0,,,EFU,33.737,-102.1923,0.05,31709821.0,2277203.3
1244626,2025,4,Texas,Thunderstorm Wind,C,0,0,0,0,,0.0,64.0,EG,,31.19,-95.65,0.0,31709821.0,2277203.3
1244796,2025,4,Texas,Hail,C,0,0,0,0,5000.0,0.0,5.0,,,30.8379,-102.8427,0.23,31709821.0,2277203.3
1244820,2025,4,Texas,Hail,C,0,0,0,0,,0.0,1.75,,,32.04,-101.33,0.23,31709821.0,2277203.3
1244930,2025,4,Texas,Hail,C,0,0,0,0,,,1.5,,,34.23,-102.4,0.17,31709821.0,2277203.3
1245272,2025,4,Colorado,Hail,C,0,0,0,0,,,1.5,,,39.19,-104.29,0.08,6012561.0,458147.1
1245652,2025,4,Ohio,Hail,C,0,0,0,0,0.0,0.0,2.0,,,39.66,-83.75,0.03,11900510.0,734365.1
1245676,2025,4,Indiana,Flood,C,0,0,0,0,0.0,0.0,,,,39.83,-84.89,2.0,6973333.0,422438.7
1245680,2025,4,Kentucky,Flood,C,0,0,0,0,0.0,0.0,,,,38.7618,-83.9665,2.0,4606864.0,233243.1
1245770,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,45.0,EG,,39.1506,-84.2108,0.03,11900510.0,734365.1
1245807,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,1500.0,0.0,50.0,EG,,38.94,-80.08,0.0,1766147.0,83170.7
1246683,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,15000.0,0.0,50.0,EG,,39.25,-82.98,0.03,11900510.0,734365.1
1246701,2025,4,Indiana,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,39.2,-85.1,0.03,6973333.0,422438.7
1246705,2025,4,Kentucky,Thunderstorm Wind,C,0,0,0,0,6000.0,0.0,50.0,EG,,38.95,-84.58,0.05,4606864.0,233243.1
1246717,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,50.0,EG,,39.6,-84.3,0.03,11900510.0,734365.1
1246721,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,50.0,EG,,39.65,-84.29,0.03,11900510.0,734365.1
1246974,2025,4,Arizona,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,19.67,7623818.0,455745.2
1247072,2025,4,Guam,Flash Flood,C,0,0,0,0,0.0,0.0,,,,6.9357,158.1271,5.0,,
1247077,2025,4,Ohio,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,MG,,40.86,-84.59,0.02,11900510.0,734365.1
1247080,2025,4,Indiana,Hail,C,0,0,0,0,1000.0,0.0,1.75,,,40.8,-85.17,0.02,6973333.0,422438.7
1247353,2025,4,North Carolina,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,56.0,MG,,35.2208,-78.0394,0.0,11197968.0,682393.2
1247392,2025,4,Indiana,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,54.0,MG,,40.37,-85.21,0.02,6973333.0,422438.7
1247393,2025,4,Indiana,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,61.0,EG,,40.66,-84.96,0.02,6973333.0,422438.7
1247528,2025,4,North Carolina,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,35.62,-76.85,0.0,11197968.0,682393.2
1247807,2025,4,North Dakota,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,799358.0,63550.1
1247980,2025,4,Wyoming,High Wind,Z,0,0,0,0,0.0,0.0,52.0,MG,,,,4.98,588753.0,39990.5
1248083,2025,4,Illinois,Hail,C,0,0,0,0,0.0,0.0,1.0,,,40.73,-89.02,0.08,12719141.0,913681.4
1248117,2025,4,Illinois,Hail,C,0,0,0,0,0.0,0.0,1.0,,,40.13,-88.96,0.08,12719141.0,913681.4
1248145,2025,4,Illinois,Flash Flood,C,0,0,0,0,0.0,0.0,,,,40.1497,-88.9616,2.0,12719141.0,913681.4
1248160,2025,4,Nebraska,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,63.0,EG,,41.45,-96.59,0.0,2018006.0,150212.4
1248186,2025,4,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,MG,,38.77,-88.54,0.08,12719141.0,913681.4
1248213,2025,4,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,40.1861,-89.3172,0.08,12719141.0,913681.4
1248389,2025,4,Lake Michigan,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,37.0,MG,,43.749,-87.693,0.5,,
1248702,2025,4,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.2,-96.03,0.0,2018006.0,150212.4
1248866,2025,4,Colorado,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,29.0,6012561.0,458147.1
1249063,2025,4,Illinois,Tornado,C,0,0,0,0,0.0,0.0,,,EF2,39.4863,-87.7501,0.2,12719141.0,913681.4
1250253,2025,4,Puerto Rico,Debris Flow,C,0,0,0,0,1500.0,0.0,,,,18.2772,-66.3935,0.0,3184835.0,
1250260,2025,4,Georgia,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,32.9688,-82.1948,0.02,11302748.0,710412.3
1250368,2025,4,Kentucky,Thunderstorm Wind,C,0,0,0,0,1500.0,0.0,50.0,EG,,37.93,-82.74,0.0,4606864.0,233243.1
1250458,2025,4,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.36,-96.17,0.0,2018006.0,150212.4
1250490,2025,4,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.0,,,40.95,-96.1,0.0,2018006.0,150212.4
1250509,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.75,,,41.39,-95.37,0.0,3238387.0,208842.3
1250741,2025,4,Tennessee,Thunderstorm Wind,C,0,0,0,0,,,52.0,EG,,35.92,-84.02,0.0,7315076.0,449356.6
1250765,2025,4,Missouri,Hail,C,0,0,0,0,0.0,0.0,1.0,,,36.95,-92.66,0.0,6270541.0,357965.8
1250865,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,36.67,-92.06,1.8,6270541.0,357965.8
1250869,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,36.71,-92.27,1.78,6270541.0,357965.8
1250872,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.62,-94.55,7.22,6270541.0,357965.8
1250873,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.66,-92.91,7.83,6270541.0,357965.8
1250897,2025,4,Texas,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,31709821.0,2277203.3
1250931,2025,4,New York,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,14.57,20002427.0,1894269.6
1251061,2025,4,Washington,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,5.0,8001020.0,717520.9
1251081,2025,4,Texas,Hail,C,0,0,0,0,,0.0,1.0,,,29.45,-99.65,0.0,31709821.0,2277203.3
1251145,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,2.0,,,30.75,-97.38,0.0,31709821.0,2277203.3
1251399,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.0,,,43.1,-93.6,0.0,3238387.0,208842.3
1251446,2025,4,Nebraska,Drought,Z,0,0,0,0,0.0,0.0,,,,,,719.98,2018006.0,150212.4
1251601,2025,4,Missouri,Tornado,C,0,0,0,0,1200000.0,0.0,,,EF1,37.7241,-94.4516,0.23,6270541.0,357965.8
1251651,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.04,-92.99,7.67,6270541.0,357965.8
1251841,2025,4,New York,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,52.0,EG,,42.6141,-76.8211,0.0,20002427.0,1894269.6
1252020,2025,4,Illinois,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,41.16,-89.56,0.0,12719141.0,913681.4
1252382,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,61.0,EG,,39.8302,-77.8994,0.0,13059432.0,818787.5
1252460,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,52.0,EG,,40.7531,-77.4929,0.0,13059432.0,818787.5
1252723,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,50.0,EG,,38.89,-80.32,0.07,1766147.0,83170.7
1252926,2025,4,Oklahoma,Hail,C,0,0,0,0,,,1.5,,,36.94,-97.344,0.0,4123288.0,213489.8
1252971,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,,,50.0,EG,,39.91,-75.37,0.0,13059432.0,818787.5
1253072,2025,4,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,36.75,-91.87,5.5,6270541.0,357965.8
1253101,2025,4,Missouri,Flash Flood,C,0,0,0,0,0.0,0.0,,,,36.9,-91.53,4.55,6270541.0,357965.8
1253189,2025,4,Nebraska,Hail,C,0,0,0,0,0.0,0.0,1.5,,,41.01,-98.36,0.0,2018006.0,150212.4
1253226,2025,4,Oklahoma,Hail,C,0,0,0,0,0.0,0.0,0.75,,,36.0391,-95.0494,0.0,4123288.0,213489.8
1253284,2025,4,Missouri,Flood,C,0,0,0,0,0.0,0.0,,,,37.05,-93.4,3.82,6270541.0,357965.8
1253416,2025,4,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,13.0,1414874.0,78200.8
1253485,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,31.74,-100.29,0.0,31709821.0,2277203.3
1253519,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,33.1,-95.73,0.0,31709821.0,2277203.3
1253527,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,0.88,,,32.1,-96.46,0.0,31709821.0,2277203.3
1253529,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,32.2,-96.38,0.0,31709821.0,2277203.3
1253542,2025,4,Texas,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,52.0,EG,,32.0,-96.26,0.0,31709821.0,2277203.3
1253625,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,31.79,-96.02,0.0,31709821.0,2277203.3
1253683,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.0,,,42.02,-93.44,0.0,3238387.0,208842.3
1253729,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.5,,,43.14,-92.67,0.0,3238387.0,208842.3
1253918,2025,4,Minnesota,Hail,C,0,0,0,0,0.0,0.0,1.0,,,44.09,-93.22,0.12,5830405.0,405836.1
1254464,2025,4,Oklahoma,Hail,C,0,0,0,0,,,1.5,,,34.3299,-97.6631,0.0,4123288.0,213489.8
1254536,2025,4,Minnesota,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,59.0,EG,,43.71,-93.89,0.23,5830405.0,405836.1
1254814,2025,4,Oklahoma,Hail,C,0,0,0,0,,,1.75,,,35.1453,-97.6388,0.0,4123288.0,213489.8
1254923,2025,4,Tennessee,Hail,C,0,0,0,0,0.0,0.0,1.75,,,35.02,-89.76,0.08,7315076.0,449356.6
1254934,2025,4,Texas,High Wind,Z,0,0,0,0,0.0,0.0,51.0,MG,,,,0.0,31709821.0,2277203.3
1254996,2025,4,Arkansas,Hail,C,0,0,0,0,0.0,0.0,2.0,,,35.48,-90.74,0.08,3114791.0,150640.3
1255010,2025,4,Oklahoma,Thunderstorm Wind,C,0,0,0,0,,,50.0,MG,,34.3995,-98.3456,0.0,4123288.0,213489.8
1255014,2025,4,Oklahoma,Thunderstorm Wind,C,0,0,0,0,,,67.0,MG,,34.8083,-98.0232,0.0,4123288.0,213489.8
1255119,2025,4,Oklahoma,Flash Flood,C,0,0,0,0,30000.0,0.0,,,,34.3188,-98.0469,6.0,4123288.0,213489.8
1255369,2025,4,Tennessee,Hail,C,0,0,0,0,0.0,0.0,2.75,,,35.23,-88.91,0.08,7315076.0,449356.6
1255387,2025,4,Oklahoma,Flash Flood,C,0,0,0,0,0.0,0.0,,,,34.0606,-94.5799,1.23,4123288.0,213489.8
1255396,2025,4,Maine,High Wind,Z,0,0,0,0,,,50.0,EG,,,,12.0,1414874.0,78200.8
1255408,2025,4,Maine,Winter Weather,Z,0,0,0,0,,,,,,,,4.0,1414874.0,78200.8
1255412,2025,4,Alabama,Tornado,C,0,0,0,0,,,,,EF0,32.2565,-88.4279,0.03,5193088.0,260648.0
1255892,2025,4,New York,Hail,C,0,0,0,0,,,1.0,,,42.74,-78.14,0.0,20002427.0,1894269.6
1255935,2025,4,New York,Thunderstorm Wind,C,0,0,0,0,500.0,,50.0,EG,,42.97,-77.0,0.0,20002427.0,1894269.6
1255939,2025,4,Texas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,33.4381,-95.6552,0.25,31709821.0,2277203.3
1255960,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,37.09,-94.5,0.0,6270541.0,357965.8
1256008,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,20000.0,0.0,61.0,EG,,37.22,-93.26,0.0,6270541.0,357965.8
1256063,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,10000.0,0.0,52.0,EG,,36.98,-93.49,0.0,6270541.0,357965.8
1256074,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,30000.0,0.0,52.0,EG,,36.92,-93.93,0.0,6270541.0,357965.8
1256127,2025,4,Minnesota,Winter Storm,Z,0,0,0,0,0.0,0.0,,,,,,39.0,5830405.0,405836.1
1256149,2025,4,Missouri,Thunderstorm Wind,C,0,0,0,0,40000.0,0.0,52.0,EG,,37.7,-94.04,0.0,6270541.0,357965.8
1256186,2025,4,Minnesota,Hail,C,0,0,0,0,0.0,0.0,0.75,,,44.05,-92.52,0.0,5830405.0,405836.1
1256237,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,4000.0,0.0,50.0,EG,,40.79,-79.93,0.0,13059432.0,818787.5
1256271,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,50.0,EG,,39.51,-79.8,0.0,1766147.0,83170.7
1256285,2025,4,Texas,Lightning,C,0,0,0,0,50000.0,0.0,,,,33.64,-97.15,0.0,31709821.0,2277203.3
1256291,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,39.44,-80.08,0.0,1766147.0,83170.7
1256301,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,2000.0,0.0,50.0,EG,,39.67,-79.85,0.0,1766147.0,83170.7
1256319,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,50.0,EG,,39.64,-80.86,0.0,1766147.0,83170.7
1256321,2025,4,Missouri,Tornado,C,0,0,0,0,120000.0,0.0,,,EF1,37.21,-93.48,0.02,6270541.0,357965.8
1256370,2025,4,Texas,Flash Flood,C,0,0,0,0,0.0,0.0,,,,33.472,-94.0437,7.0,31709821.0,2277203.3
1256389,2025,4,West Virginia,Hail,C,0,0,0,0,0.0,0.0,1.5,,,38.43,-81.77,0.0,1766147.0,83170.7
1256393,2025,4,West Virginia,Hail,C,0,0,0,0,0.0,0.0,1.0,,,38.37,-81.62,0.0,1766147.0,83170.7
1256425,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,50.0,EG,,38.62,-81.98,0.0,1766147.0,83170.7
1256496,2025,4,Alaska,High Wind,Z,0,0,0,0,0.0,0.0,74.0,MG,,,,19.92,737270.0,57488.0
1256600,2025,4,Arkansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,70.0,EG,,33.3782,-93.7362,0.0,3114791.0,150640.3
1256732,2025,4,South Dakota,Winter Weather,Z,0,0,0,0,0.0,0.0,,,,,,31.0,935094.0,58515.2
1256831,2025,4,Minnesota,Hail,C,0,0,0,0,,,1.0,,,43.87,-95.12,0.03,5830405.0,405836.1
1256877,2025,4,Puerto Rico,Flash Flood,C,0,0,0,0,500.0,0.0,,,,18.23,-66.34,0.0,3184835.0,
1257090,2025,4,South Dakota,Drought,Z,0,0,0,0,,,,,,,,168.0,935094.0,58515.2
1257141,2025,4,Arkansas,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,61.0,EG,,33.5555,-93.1573,0.0,3114791.0,150640.3
1257153,2025,4,Oklahoma,Tornado,C,0,0,0,0,5000.0,0.0,,,EF0,35.51,-94.658,0.02,4123288.0,213489.8
1257158,2025,4,Texas,Hail,C,0,0,0,0,0.0,0.0,1.0,,,32.4763,-94.7452,0.0,31709821.0,2277203.3
1257284,2025,4,New York,Thunderstorm Wind,C,0,0,0,0,5000.0,,50.0,EG,,42.15,-79.24,0.0,20002427.0,1894269.6
1257296,2025,4,Puerto Rico,Debris Flow,C,0,0,0,0,5000.0,0.0,,,,18.14,-66.61,0.0,3184835.0,
1257320,2025,4,Mississippi,Thunderstorm Wind,C,0,0,0,0,8000.0,0.0,52.0,EG,,34.19,-89.59,0.08,2954160.0,125356.9
1257340,2025,4,Mississippi,Lightning,C,0,0,0,0,50000.0,0.0,,,,34.43,-89.4,0.02,2954160.0,125356.9
1257398,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,50.0,EG,,38.68,-80.77,0.0,1766147.0,83170.7
1257403,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,500.0,0.0,50.0,EG,,38.98,-80.27,0.0,1766147.0,83170.7
1257409,2025,4,Mississippi,Thunderstorm Wind,C,0,0,0,0,5000.0,0.0,81.0,EG,,34.8,-88.54,0.03,2954160.0,125356.9
1257464,2025,4,Tennessee,Thunderstorm Wind,C,0,0,0,0,15000.0,0.0,52.0,EG,,36.19,-88.18,0.08,7315076.0,449356.6
1257530,2025,4,Michigan,Hail,C,0,0,0,0,,,0.75,,,46.61,-88.48,0.08,10127884.0,568865.7
1257564,2025,4,Georgia,Tornado,C,0,0,0,0,,,,,EF1,32.752,-83.562,0.25,11302748.0,710412.3
1257590,2025,4,Colorado,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,10.0,6012561.0,458147.1
1257624,2025,4,Colorado,Frost/Freeze,Z,0,0,0,0,0.0,0.0,,,,,,10.0,6012561.0,458147.1
1257729,2025,4,New York,Hail,C,0,0,0,0,,,0.75,,,42.91,-77.75,0.0,20002427.0,1894269.6
1257801,2025,4,Atlantic North,Marine Thunderstorm Wind,Z,0,0,0,0,0.0,0.0,38.0,MG,,36.9379,-76.0264,0.0,,
1257806,2025,4,Colorado,Drought,Z,0,0,0,0,0.0,0.0,,,,,,47.98,6012561.0,458147.1
1257886,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,1.0,,,41.03,-94.2,0.0,3238387.0,208842.3
1257903,2025,4,Iowa,Hail,C,0,0,0,0,0.0,0.0,2.75,,,42.75,-92.5,0.0,3238387.0,208842.3
1257948,2025,4,Colorado,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,18.0,6012561.0,458147.1
1258038,2025,4,Iowa,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,53.0,MG,,40.85,-94.19,0.0,3238387.0,208842.3
1258051,2025,4,Louisiana,Flash Flood,C,0,0,0,0,0.0,0.0,,,,29.9869,-90.0672,2.0,4618189.0,259927.1
1258221,2025,4,Louisiana,Flash Flood,C,0,0,0,0,0.0,0.0,,,,29.9566,-90.1964,0.92,4618189.0,259927.1
1258226,2025,4,West Virginia,High Wind,Z,0,0,0,0,0.0,0.0,50.0,MG,,,,0.0,1766147.0,83170.7
1258244,2025,4,Mississippi,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,82.0,EG,,34.95,-89.42,0.03,2954160.0,125356.9
1258415,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,60.0,EG,,40.8,-79.85,0.0,13059432.0,818787.5
1258447,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,60.0,EG,,40.48,-79.73,0.0,13059432.0,818787.5
1258476,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,3000.0,0.0,55.0,EG,,40.44,-79.85,0.0,13059432.0,818787.5
1258493,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,2500.0,0.0,55.0,EG,,40.43,-79.98,0.0,13059432.0,818787.5
1258511,2025,4,West Virginia,Thunderstorm Wind,C,0,0,1,0,5000.0,0.0,55.0,EG,,40.37,-80.53,0.0,1766147.0,83170.7
1258516,2025,4,West Virginia,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,55.0,EG,,39.64,-80.86,0.0,1766147.0,83170.7
1258656,2025,4,Pennsylvania,Thunderstorm Wind,C,0,0,0,0,1000.0,0.0,55.0,EG,,40.43,-80.43,0.0,13059432.0,818787.5
1258713,2025,4,Kentucky,Hail,C,0,0,0,0,0.0,0.0,1.0,,,38.06,-84.5,0.0,4606864.0,233243.1
1258757,2025,4,Minnesota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,30.0,5830405.0,405836.1
1258773,2025,4,Minnesota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,30.0,5830405.0,405836.1
1258801,2025,4,Kentucky,Thunderstorm Wind,C,0,0,0,0,0.0,0.0,52.0,EG,,37.7187,-86.6633,0.0,4606864.0,233243.1
1258810,2025,4,Minnesota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,30.0,5830405.0,405836.1
1258817,2025,4,North Dakota,Heavy Snow,Z,0,0,0,0,0.0,0.0,,,,,,25.0,799358.0,63550.1
